OSM_ID,Street_Name,Latitude,Longitude
44216009,107783 Street,-29.9413915,30.9166316
44215814,107784 Street,-29.9410595,30.9166933
44215815,107785 Street,-29.9410815,30.9174928
44216157,107787 Street,-29.9667216,30.926746
44216164,107788 Street,-29.9639786,30.926495
44216163,107789 Street,-29.9652415,30.9266718
44216058,107791 Street,-29.9526695,30.9240258
44216057,107792 Street,-29.9522554,30.9231378
44216055,107793 Street,-29.9519568,30.9229528
44216059,107794 Street,-29.9534832,30.9221421
44216271,107795 Street,-29.9533068,30.9219775
44216269,107797 Street,-29.9520753,30.924354
44216178,107798 Street,-29.9535282,30.925451
44216184,107800 Road,-29.953899,30.9331917
44216146,107801 Street,-29.9466729,30.8760958
44216148,107802 Street,-29.9443621,30.8760605
44216188,107803 Street,-29.946066,30.876474
44216189,107804 Street,-29.94442,30.8767805
44216061,107805 Street,-29.9435858,30.8777506
44216062,107806 Street,-29.9430548,30.8782375
44216054,107807 Street,-29.9436399,30.8767072
44216145,107808 Street,-29.9429275,30.8772577
44216144,107809 Street,-29.943357,30.8765638
